address,amount
0xa9e244bacf3eb0de750b9d0d2e1930e56ccb71f3,2792.5352048278337
0xfdde7ad56320b9cc691ad319a8fec2c8d6b993e6,1431.3075720679915
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,1378.863464817009
0x1447b49b636cb1fa24281efcd66aaac44188e3bc,1210.4226122487203
0x1d12d09793daf5eb834c8d29eb6a039c32b73813,755.8385186254055
0x0b0c67f4ef9abc2323fd6cfc14f79a30c6604efa,746.0207610620411
0xff06a2653364c0d03ddedc7317ba6a8a4ce57c90,734.2066645486896
0xfb8aeceb6a63c595b01c728e362ea1bc0f8a5ab3,608.6774953129986
0xe2e4f2a725e42d0f0ef6291f46c430f963482001,459.2503721152916
0x95eec544a7cf2e6a65a71039d58823f4564a6319,441.3498297715079
0x961eed3b7d4b7c261ee5b023e5f857af5af1e700,380.39151912571236
0xb18fbfe3d34fdc227eb4508cde437412b6233121,348.49045572591183
0x108a8b7200d044bbbe95bef6f671baec5473e05f,333.46473054064825
0x1991059f78026d50739100d5eeda2723f8d9dd52,272.304349374608
0x51397020b9488c5b781b4936c86f8b6bcf42c239,271.72269104760625
0xe107a20ce3836329a3c310e9a2da812cfb177f72,270.17677133739113
0xfadafce89ea2221fa33005640acf2c923312f2b9,257.459528236374
0xd21f16239ea1b99008f8e9f425c54ae7927d8151,233.33779037739032
0xb90bb05c5bfa9e73f99605bb6c14d8e956a768f3,226.6416318974676
0x25953c127efd1e15f4d2be82b753d49b12d626d7,185.2138354364036
0xe52e028f0d8f2e7a9d78e48199234b1231774e6a,183.80302109881237
0xe024d0f8b612fa88d5678e279ea236403868f1f6,181.53790864103587
0xcf6046fceee250ce41dbe61618af26d7a39b6169,168.6917276521866
0x12cfb1db767fea232fe925c557bed1a80e027be9,155.0340394711261
0xe59ca38ffa335c3983d8c9221f225845b5d93671,150.3815036198238
0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,147.7831938770537
0xe9920c2bdd13dfead70e4b4721d34f710cbb8cdb,147.38747486829485
0xc64ef1c4c8f417657c6e20b367a6bb4ac4fcb6d3,138.53543286311898
0xeae2faf973ac080625e53af28159419d2fef152c,137.85798589473333
0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,122.74719492777719
0x5595f9e14a9a3b957d08e904939aa351e265c157,120.68091993026582
0x736dde3e0f5c588ddc53ad7f0f65667c0cca2801,119.62858308745705
0x26a22514d3ac0b05e2f4f04df96ef302ba434cbe,119.39242603720537
0xe25d56df6edbcc226b611cb95fddeff9cd6d88b6,110.17339342921927
0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,98.36831436074898
0xabe43300c1b7c7bbbe7ff144ab41e27ab5084c46,97.8298671310015
0x660802fc641b154aba66a62137e71f331b6d787a,97.80074997932384
0xcae1b304a284c700d93c861ceebce054d837dbf3,96.37273544469153
0xc084508124a8b76e44a07418a92a868394153771,95.45916039812268
0x88a0a8c581b5f2c4c8413e07e62a0d1314f1b0ff,88.85584788887525
0x3203b5c32f09317aabcbd5ad1c7b11945a931c01,85.2761689793204
0x78f87cc02fa8a0ac98fbf66cebfb27260ecee60b,81.9392794207896
0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b,81.65183036908762
0xa9673927d1c8b042467593010ee30fd148a56ad3,79.9706102819416
0x4d0622404f4510b32a296c157ced7286e442ff28,77.84535639891513
0x85aedcbcc007551972351942192a28f70a360f09,77.12756924239883
0xe9e3fb31e1fd98391f57bd0dcd6bc91bad3e5e7a,74.10794656558062
0x0e61dae710688c22d8f6d0c3fdd1735d27ddff8f,67.40356105823447
0xbfb496acb99299e9ece84b3fd1b3fdd0f6cddf49,65.84375696707137
0x6de4d784f6019aa9dc281b368023e403ea017601,63.94437029559786
0xadc68fb9809206c88e4f871c14b904b25ae5e301,60.599921330103555
0x9a82aa6edbc473a883b8906bf41084c9c1b760f2,59.892993573437224
0x84a6a7c0674a3aa03e09c026600cb46181821f07,59.57368185798928
0x4e3f9fe856cf1d909ca2521b18ec5ae310d514a7,59.32169818389158
0xa4e17f502b569b757c6097a5fe5874644ec4e273,59.08331422159728
0x815400bf42a37af49f0229b502a15c880ad14ad2,58.889145498735594
0x6d0bbe84eba47434a0004fc65797b87ef1c913b7,58.06238644394447
0x53fe88ceb39f23db1fcd4d6beb55965f6ac1764f,57.3637514590108
0x68bdeff9aca67da30ad7e78feacb3685a5c0863f,56.239775902499744
0xf3b0f4411c77c60a132003dbc01d58fe137b75ae,55.87623357013668
0xdc5bb4f6126a5ed7d99af7e56387db717c1042bd,54.530054654424205
0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,54.25704743598257
0x10840431b90f516548e439caeeea74d7266a93fc,52.797133539650915
0xa4aaaf352d2b9efc06def2bcb0817083c05ba40b,52.25163250267847
0xbb2d41acfea24a3a2ad4a6f95c3ace1cc98c6ed6,51.93488949539377
0x44fbef86239debd8e68a22a9ba58cd7ab6be6947,51.89305226848396
0xf71d161fdc3895f21612d79f15aa819b7a3d296a,50.81006349724199
0x0b0e1670e2a5cfb56898760403c912402c9e597a,49.99128045290155
0x3fcac584d0b71a9564602c1f0288ec1c0d9846cf,47.71076339774314
0x1b72bac3772050fdcaf468cce7e20deb3cb02d89,45.28111388300378
0x0ece7c1bfc9543b2cbea8f5577d02e5f59a9f176,45.276771044227
0x82a94a03e798c4bdaccc12bf2281daf4ae283e7a,45.13906316269331
0xce01c2c115c5f7d8c829e270bdfbd648da6b09b6,44.5448724103183
0x563732112317145ef0dce0e2d387937764aa1045,43.9909015748461
0xdaeb0befaa706c92fbd6897faa4cbb2e76e0f3b8,43.41378227952583
0xff3fc772434505abff38eecde3c689d4b0254528,42.74272640087068
0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,42.57091965762903
0xe6971498cd7fc0df1532297ca8e397940dc237e5,40.922628034912
0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,40.710684725179924
0xa25a9b7c73158b3b34215925796ce6aa8100c13a,39.655192526964996
0xaf297dec752c909092a117a932a8ca4aaaff9795,39.4552483336842
0x495d62f19d10be98b939c2eb99652e2f4cdf9dff,37.89471154633815
0x1fd6e15cd7548ec27443690ce5aa3320b1869c3d,37.41588333624432
0xd00e92ac4dd5bf9655ce2149b21d8498f6bfb464,37.31910830735995
0x3a8315e25378ce9fc0d3279b26ec0576de52c0ff,37.29187270581124
0x582c34536d7f4a2a5d96118d5d80ba3000c6b5af,37.2421711223454
0x0f2f9599c19cddd869d0bbf7bc3bfe354dd5b40a,37.176751225997215
0xc84350bce9259d11f7518564520c9d3d6dde3871,36.80746090953642
0x6d7ac63aaa7ba8925dcb3e44be6355261dcf688f,36.47823205505008
0xf0f51f50565c1a4ea9889ba9dfd2afa4defb6d9f,36.43641035419748
0xced29ba48490c51e4348e654c313ac97762beccc,36.18610304855405
0xc16e8f5ce96515e5ffdc198f23293d75b42c3266,36.1719557646565
0xdedda94e960ade948bb12df0f4f0ee860a1b0970,36.08496675762884
0x999eccea3c4f9219b1b1b42b4830e62c26004b40,35.25441577908606
0xfac01bf00180ff294915e840b4309b823b759f83,34.8424895723612
0x1d8d739912aae17819618e6e33580284c16785a9,34.62401907846417
0x8046bc2af3556c8657995d5c268195286925c67c,34.307053431976364
0xb3f09f6d5d1d22579383e56123b7c360f343e255,33.811316008411225
0x7822159ee394d14745cde63a706f965fb73c7ac8,33.25427784804861
0x13a4f78027605fa9c7f15296fdbc97240e8c7019,32.82660517353384
0xdb012f63fcad8765fcd1514ba7fce621c5577892,31.841816782657776
0xee05c3dbdef3b3f64c08646a9bbf623d967aa655,29.819346512654963
0x2d86c5c13d1db6ab40f7b824f5ef966ac6987aa7,29.775576105904438
0x1a2cfb4e1ed487c94621c4c8cd73889679d09631,29.774761396481498
0x4e65175f05b4140a0747c29cce997cd4bb7190d4,29.655369508061884
0xa18a6343c9af008bbc236916a9121bb2048285e8,29.05265495027998
0x2b99d34a2d45cfbf5b9d5d7595f28fd786ae61c7,28.100430941505767
0x8e76cbc8b63c6e94313e213791f1176fc31df024,27.94843641299644
0x5919b3d42bd84e816533c2dd6a7dff7d02303e87,27.834472701611027
0x806388e04b7583a0148451a8ecd29a748b8fd584,27.771340261499837
0x6d0da23c433f83879cd820ecc451d445e168cae7,27.4444788707319
0x6a07ea36da7850cc89be2523eb9423fbe7237061,27.112575374314
0x2b11b02f5b32056af20cdf8a45d4f680b303b3a3,26.754474887858468
0x794783dcfcac8c1944727057a3208d8f8bb91506,26.609532903689082
0x8a345365097244e553d0c2a5442e5ad9e4182293,26.579902872112083
0x8f5db667276e9d805bf5adb315374f8fa299699e,26.405899600356033
0xf8deccaf8f60a0f64af61da2a87fd2c6c07426f8,26.229331929103328
0x40e652fe0ec7329dc80282a6db8f03253046efde,25.8059515779639
0x17242028566422ad605b1211c8a8574ba4cbb8be,25.349415888813127
0x18b3eedadc9a4a6d35905d4a416dfff239f067d5,25.241049135332613
0x3116a992ba59a1f818f69fc9c80b519c2bb915b5,24.751321558791798
0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,24.461423104418788
0xe986eabe4430df37e35ed4badd331ce97e895c01,24.082896715390785
0xa204fea2761a0ed5362a931fcad4879bf2ac22f2,23.14758682305331
0xa56ff869a9344a68973a62aa6220957e097de49d,22.978186915828235
0x6b3a756407a013453524831bb7174c54c43a5c3c,22.967103836752187
0x4a7fd8f063a6eba78f731f562a5a1e9fbb3313bb,22.683050460049973
0xa88697d2adedecf847713764ab55b629ed7789cc,22.67399304857169
0x5ade40e345817b739b91c6b4615efce87f9d7c57,22.52956892155442
0x69eaf1b5657ecbb1b834cf3e7f47e109d5ca9d7b,22.462779909252493
0xd8a7b7b40c115066b745675812e90f4cf25da5ed,22.338989243677734
0xb65cef03b9b89f99517643226d76e286ee999e77,22.271434403032494
0x80f30e20ef0e815eb2694fc3a88e435d095849ba,22.087269215403136
0xb270c422e3757463e58d1a1b423d91935ef85dcc,22.01603893357897
0xaebcc707edac413af8782c5bb1a29a6b2d904719,21.96553289234519
0xa06db879b6abca6fb5e544b27c4d381f95f30fe9,21.824558224372762
