address,amount
0xfdde7ad56320b9cc691ad319a8fec2c8d6b993e6,1430.4211483350787
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,1378.009520267624
0x1447b49b636cb1fa24281efcd66aaac44188e3bc,1213.3793051140935
0xa9e244bacf3eb0de750b9d0d2e1930e56ccb71f3,995.8177855969556
0x1d12d09793daf5eb834c8d29eb6a039c32b73813,755.7358546327566
0x0b0c67f4ef9abc2323fd6cfc14f79a30c6604efa,745.558742610692
0xff06a2653364c0d03ddedc7317ba6a8a4ce57c90,733.7519626907384
0x95eec544a7cf2e6a65a71039d58823f4564a6319,441.076497210945
0xe2e4f2a725e42d0f0ef6291f46c430f963482001,414.4227831937078
0x961eed3b7d4b7c261ee5b023e5f857af5af1e700,380.155938683792
0xb18fbfe3d34fdc227eb4508cde437412b6233121,348.2746319458401
0x108a8b7200d044bbbe95bef6f671baec5473e05f,333.2582123491644
0xfb8aeceb6a63c595b01c728e362ea1bc0f8a5ab3,278.33675728705856
0x1991059f78026d50739100d5eeda2723f8d9dd52,272.13570844615106
0x51397020b9488c5b781b4936c86f8b6bcf42c239,271.55441034622805
0xe107a20ce3836329a3c310e9a2da812cfb177f72,270.00944804024044
0xfadafce89ea2221fa33005640acf2c923312f2b9,257.30008086073866
0xd21f16239ea1b99008f8e9f425c54ae7927d8151,233.19328184602196
0xb90bb05c5bfa9e73f99605bb6c14d8e956a768f3,226.50127036700374
0x25953c127efd1e15f4d2be82b753d49b12d626d7,185.09913057310337
0xe52e028f0d8f2e7a9d78e48199234b1231774e6a,183.68918996757083
0xe024d0f8b612fa88d5678e279ea236403868f1f6,181.42548031760413
0xcf6046fceee250ce41dbe61618af26d7a39b6169,168.58725510285123
0x12cfb1db767fea232fe925c557bed1a80e027be9,154.93802527076946
0xe59ca38ffa335c3983d8c9221f225845b5d93671,150.28837078352706
0x4c46f9a3da4f7f2911e29dae334ebcf09101a669,147.69167020112639
0xeae2faf973ac080625e53af28159419d2fef152c,137.7726090038027
0x736dde3e0f5c588ddc53ad7f0f65667c0cca2801,127.36110323681837
0xe9920c2bdd13dfead70e4b4721d34f710cbb8cdb,124.9096471657855
0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,122.78001293605072
0x5595f9e14a9a3b957d08e904939aa351e265c157,120.60618097574371
0x660802fc641b154aba66a62137e71f331b6d787a,113.91263366595682
0xe25d56df6edbcc226b611cb95fddeff9cd6d88b6,110.10516189563626
0xcae1b304a284c700d93c861ceebce054d837dbf3,96.31305080278018
0xc084508124a8b76e44a07418a92a868394153771,95.4000415427822
0x88a0a8c581b5f2c4c8413e07e62a0d1314f1b0ff,88.8008185339596
0x78f87cc02fa8a0ac98fbf66cebfb27260ecee60b,81.88853356898683
0x3203b5c32f09317aabcbd5ad1c7b11945a931c01,81.78936019436979
0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b,81.60126253748568
0xa9673927d1c8b042467593010ee30fd148a56ad3,79.9210836475041
0x4d0622404f4510b32a296c157ced7286e442ff28,77.7971459564109
0x85aedcbcc007551972351942192a28f70a360f09,77.0798033329797
0xe9e3fb31e1fd98391f57bd0dcd6bc91bad3e5e7a,74.06205074003262
0x26a22514d3ac0b05e2f4f04df96ef302ba434cbe,72.29955200387174
0x0e61dae710688c22d8f6d0c3fdd1735d27ddff8f,67.49952894165534
0xbfb496acb99299e9ece84b3fd1b3fdd0f6cddf49,65.80297924048153
0x6de4d784f6019aa9dc281b368023e403ea017601,63.90476887901743
0xadc68fb9809206c88e4f871c14b904b25ae5e301,60.56239116570847
0x9a82aa6edbc473a883b8906bf41084c9c1b760f2,59.85590121678744
0x84a6a7c0674a3aa03e09c026600cb46181821f07,59.536787254420865
