address,amount
0xa9e244bacf3eb0de750b9d0d2e1930e56ccb71f3,1790.4488990174987
0x1d12d09793daf5eb834c8d29eb6a039c32b73813,1094.6870576591598
0xff06a2653364c0d03ddedc7317ba6a8a4ce57c90,1066.4516039928037
0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,574.4354929853538
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,524.6296047897405
0xd21f16239ea1b99008f8e9f425c54ae7927d8151,392.12365738837326
0x3cbe654df532c6b7e8dd6428617df7359d468e99,277.2130713646932
0xfadafce89ea2221fa33005640acf2c923312f2b9,276.2634169617264
0xb90bb05c5bfa9e73f99605bb6c14d8e956a768f3,243.19469547085967
0x95eec544a7cf2e6a65a71039d58823f4564a6319,229.42686605073297
0xe107a20ce3836329a3c310e9a2da812cfb177f72,222.32139351574037
0x1991059f78026d50739100d5eeda2723f8d9dd52,212.1531592818637
0xe52e028f0d8f2e7a9d78e48199234b1231774e6a,197.22731115768858
0xc267da714ddb007bc198cb9bdb722c66e652c687,171.61203650091352
0xc255e0a1be0a4b7b8bf5ebe8d0aba162cf75bae2,168.11582904628457
0xe59ca38ffa335c3983d8c9221f225845b5d93671,161.36480979648158
0xeae2faf973ac080625e53af28159419d2fef152c,147.92641392949565
0xaf9dbdcd78987f0bdf1a42a006ca147d5f7ee591,125.56790602715684
0x8f01ce31da22ee7182200428b36b5dec5bfdaebd,119.57637804817553
0x282742940ee0b7ed028bb48052bb4922282234da,119.36751633849866
0x4e65175f05b4140a0747c29cce997cd4bb7190d4,108.06411047738695
0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,105.01195936473692
0x6b3a756407a013453524831bb7174c54c43a5c3c,92.69604514762821
0xa9673927d1c8b042467593010ee30fd148a56ad3,85.81134279424295
0x75d6359b67a0d45ecc8f3b552a58abfbfd2b57f0,79.73161374923698
0xc43a8728ef24a7306c30330a277e46c382d32148,78.76234462819613
0x1d5e65a087ebc3d03a294412e46ce5d6882969f4,72.8862321032886
0x056c957c5875c3badc4a73526806a644a35ce50d,69.81068835862887
0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b,69.10955523238127
0x1fafb618033fb07d3a99704a47451971976cb586,67.51643027283696
0xadc68fb9809206c88e4f871c14b904b25ae5e301,65.02591412563815
0x4e3f9fe856cf1d909ca2521b18ec5ae310d514a7,63.65433455580823
0xe2e4f2a725e42d0f0ef6291f46c430f963482001,63.60360453872015
0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,63.591813005637256
0x53fe88ceb39f23db1fcd4d6beb55965f6ac1764f,61.55330057813155
0x5595f9e14a9a3b957d08e904939aa351e265c157,60.01743101468291
0xf8deccaf8f60a0f64af61da2a87fd2c6c07426f8,55.8839492478543
0xdc5bb4f6126a5ed7d99af7e56387db717c1042bd,55.06204172762353
0x09b3ed5392df96c5691a5c3e793acb4dc47d089e,50.19956812699906
0x0ece7c1bfc9543b2cbea8f5577d02e5f59a9f176,49.19333548915709
0xce01c2c115c5f7d8c829e270bdfbd648da6b09b6,47.798241725120704
0x3f6c3e956965724e56326eae6809263ff7be14d6,47.24231603784421
0x17080b589cdcbd10ebeaa24cb0096f4bb29eb52b,44.98567367993122
0x806388e04b7583a0148451a8ecd29a748b8fd584,43.653389389118
0x8e76cbc8b63c6e94313e213791f1176fc31df024,42.77607924009556
0x7822159ee394d14745cde63a706f965fb73c7ac8,42.17346442257616
0x339833b965d5e3937e8c0f279a6426dd92150298,40.68472296839823
0x495d62f19d10be98b939c2eb99652e2f4cdf9dff,40.66234356726236
0xcae1b304a284c700d93c861ceebce054d837dbf3,39.419619049125124
0xf0f51f50565c1a4ea9889ba9dfd2afa4defb6d9f,39.09759018816713
0xaebcc707edac413af8782c5bb1a29a6b2d904719,38.96040768757734
0xced29ba48490c51e4348e654c313ac97762beccc,38.82894721922881
0x8046bc2af3556c8657995d5c268195286925c67c,36.81271287774289
0x626ea6d1e5ea3fbaba22f5d4005d98e7039d0c99,35.79359273393746
0x6d0bbe84eba47434a0004fc65797b87ef1c913b7,33.47874671508138
0x1a2cfb4e1ed487c94621c4c8cd73889679d09631,31.949399501549532
0xaf297dec752c909092a117a932a8ca4aaaff9795,31.942741400536978
0x815400bf42a37af49f0229b502a15c880ad14ad2,31.568559487516453
0x794783dcfcac8c1944727057a3208d8f8bb91506,31.36320235618665
0x2f486cd2711fed55ecc481a5a0ac62001ebfb16c,31.286170424797632
0xa18a6343c9af008bbc236916a9121bb2048285e8,31.17455273317555
0x465b357bbac5f6f3bc78669db6980f9eaa21d0c2,29.864865459758576
0x5919b3d42bd84e816533c2dd6a7dff7d02303e87,29.79305392723113
0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,28.763470506660266
0x87e32d4631d728d6ad7ebcd133b11febc9da9b93,26.655035105030368
0x3a8315e25378ce9fc0d3279b26ec0576de52c0ff,26.496923898660967
0xa56ff869a9344a68973a62aa6220957e097de49d,25.745934966873854
0xed3d7456997d9af7d284230b5017b35d140da798,25.30592748303166
0x0b0e1670e2a5cfb56898760403c912402c9e597a,24.506191791503785
0x4a7fd8f063a6eba78f731f562a5a1e9fbb3313bb,24.339735918247452
0x736dde3e0f5c588ddc53ad7f0f65667c0cca2801,24.249062715562324
0xe9920c2bdd13dfead70e4b4721d34f710cbb8cdb,23.88457038574561
0x22510fe99f63ae03ba792c21a29ec10fd87cae08,23.12316106274181
0x999eccea3c4f9219b1b1b42b4830e62c26004b40,23.080145183375983
0xa61b411ca17742099efb723bf9722ddd272b3fe2,22.54604361706328
0x2167e76c32441c4fe1dcbfb1edf0ba2e6d1cd024,22.248727354289233
0x0716266cc5d3c443e30b0c4e9c72afa33778e1de,21.5574350266469
